id,type,subtype,name,bill_number,congress,title,long_title,congress_website_title,congress_website_abstract,date_filed,scope,subjects,authors_raw,senate_website_permalink,download_url_sources,authors
01K6D891EFY5JC0W479SRGMH83,bill,HB,HBN-05634,5634,16,,,AN ACT DIRECTING DEPARTMENT OF EDUCATION TO INSTITUTIONALIZE A STUDENT'S GRIEVANCE ACT MECHANISM TO CUSHION OFF ARBITRARY/ADVERSE DISCIPLINARY CASES AFFECTING GRADUATING STUDENTS IN PRIVATE EDUCATIONAL SYSTEMS,,2015-03-25,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05634.pdf'],"[{'aliases': ['Winnie'], 'name_suffix': None, 'last_name': 'Castelo', 'id': '01K5ST438NRJ1T8FA5N6QSBVWY', 'middle_name': '', 'first_name': 'Winston'}]"
01K67YM3228EZAFDZQMF6F2JJG,bill,HB,HBN-05635,5635,16,ZARAGOZA DISTRICT HOSPITAL (1ST DISTRICT OF THE PROVINCE OF NUEVA ECIJA),"AN ACT ESTABLISHING THE ZARAGOZA DISTRICT HOSPITAL IN THE MUNICIPALITY OF ZARAGOZA, FIRST DISTRICT OF THE PROVINCE OF NUEVA ECIJA AND APPROPRIATING FUNDS THEREFOR","AN ACT ESTABLISHING THE ZARAGOZA DISTRICT HOSPITAL IN THE MUNICIPALITY OF ZARAGOZA, FIRST DISTRICT OF THE PROVINCE OF NUEVA ECIJA AND APPROPRIATING FUNDS THEREFOR",,2015-03-25,Local,"['Hospitals, Establishment']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5635,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Suansing', 'id': '01K5ST4ED1YMSTEGCMNXJY0C9P', 'middle_name': 'B', 'first_name': 'Estrellita'}]"
01K67YM323N51JV98ERJC8D3EW,bill,HB,HBN-05636,5636,16,"DR. ELEUTERIO R. VIOLAGO DISTRICT HOSPITAL (SAN JOSE CITY, PROVINCE OF NUEVA ECIJA)","AN ACT ESTABLISHING THE DR. ELEUTERIO R. VIOLAGO DISTRICT HOSPITAL IN SAN JOSE CITY, SECOND DISTRICT OF THE PROVINCE OF NUEVA ECIJA AND APPROPRIATING FUNDS THEREFOR","AN ACT ESTABLISHING THE DR. ELEUTERIO R. VIOLAGO DISTRICT HOSPITAL IN SAN JOSE CITY, 2ND DISTRICT OF THE PROVINCE OF NUEVA ECIJA, AND APPROPRIATING FUNDS THEREFOR",,2015-03-25,Local,"['Hospitals, Establishment']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5636,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Violago', 'id': '01K5ST4GRM3YZMVRND21JJZ4ZC', 'middle_name': 'F', 'first_name': 'Joseph Gilbert'}]"
01K6D891EEGGP04D7FM8CHHWW4,bill,HB,HBN-05628,5628,16,,,"AN ACT GRANTING THE TRUTH IN GOVERNANCE THRU MEDIA (TGM) BROADCASTING NETWORK A FRANCHISE TO CONSTRUCT, INSTALL, ESTABLISH, OPERATE AND MAINTAIN RADIO AND TELEVISION BROADCASTING STATIONS IN PUERTO PRINCESA CITY AND IN THE PROVINCE OF PALAWAN",,2015-03-24,National,[],,,[],"[{'aliases': ['Erick'], 'name_suffix': None, 'last_name': 'Abueg', 'id': '01K5ST3ZT30PWPH9FWBVEJQSYT', 'middle_name': 'F', 'first_name': 'Frederick'}]"
01K6D891EEGGP04D7FM8CHHWW5,bill,HB,HBN-05629,5629,16,,,"AN ACT TO ADDRESS POVERTY IN THE COCONUT SECTOR BY ESTABLISHING THE COCONUT FARMERS' TRUST FUND, PROVIDING FOR THE MANAGEMENT THEREOF, AND FOR OTHER PURPOSES",,2015-03-24,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05629.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Ramirez-Sato', 'id': '01K5ST4BWNK7AQS49C7HWC08GJ', 'middle_name': 'Ylagan', 'first_name': 'Josephine'}]"
01K6D891EEGGP04D7FM8CHHWVZ,bill,HB,HBN-05623,5623,16,,,AN ACT MANDATING THE CONSTRUCTION OF ADDITIONAL EXPRESSWAYS LEADING TO SOUTHERN LUZON,,2015-03-23,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05623.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891EEGGP04D7FM8CHHWW0,bill,HB,HBN-05624,5624,16,,,"AN ACT PROVIDING FREE PRIMARY, SECONDARY AND TERTIARY EDUCATION COURSES IN STATE COLLEGES AND UNIVERSITIES AND FOR OTHER PURPOSES",,2015-03-23,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05624.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891EEGGP04D7FM8CHHWW1,bill,HB,HBN-05625,5625,16,,,AN ACT PROVIDING FREE INFORMATION AND COMMUNICATION TECHNOLOGY COURSES IN STATE COLLEGES AND UNIVERSITIES AND FOR OTHER PURPOSES,,2015-03-23,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05625.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891EEGGP04D7FM8CHHWW2,bill,HB,HBN-05626,5626,16,,,AN ACT PROVIDING BOOK SUBSIDY TO QUALIFIED STUDENTS IN THE TERTIARY EDUCATION AND PROVIDING FUNDS THEREFOR,,2015-03-23,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05626.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891EEGGP04D7FM8CHHWW3,bill,HB,HBN-05627,5627,16,,,"AN ACT INCREASING MATERNITY BENEFITS OF WOMEN WORKERS FROM SIXTY (60) TO ONE HUNDRED TWENTY (120) DAYS, AMENDING FOR THE PURPOSE SECTION 14-A OF R.A. 1161, AS AMENDED BY R.A. 7322, AND EXPANDING COVERAGE TO ALL MARRIED AND UNMARRIED WOMEN, INCLUDING WOMEN WORKERS IN THE INFORMAL ECONOMY 3",,2015-03-23,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Mendoza', 'id': '01K5ST4A0X6GB62G2QZNJYXR84', 'middle_name': 'Cañete', 'first_name': 'Raymond Democrito'}]"
01K67YM31XP6B8RFB5C9JHCWYX,bill,HB,HBN-05617,5617,16,LIQUEFIED PETROLEUM GAS,AN ACT ESTABLISHING THE REGULATORY FRAMEWORK FOR THE SAFE OPERATIONS OF THE LIQUEFIED PETROLEUM GAS INDUSTRY AND PENALIZING CERTAIN PROHIBITED ACTS,AN ACT ESTABLISHING THE REGULATORY FRAMEWORK FOR THE SAFE OPERATIONS OF THE LIQUEFIED PETROLEUM GAS INDUSTRY AND PENALIZING CERTAIN PROHIBITED ACTS,,2015-03-19,National,['Liquefied Petroleum Gas (LPG)'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5617,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Ty', 'id': '01K5ST4FKTGN9PWVZ3TXR1AD36', 'middle_name': 'U', 'first_name': 'Arnel'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Yap-Sulit', 'id': '01K5ST4H20PY37CBVT16AFYTND', 'middle_name': 'Areno', 'first_name': 'Susan'}]"
01K67YM31XP6B8RFB5C9JHCWYY,bill,HB,HBN-05618,5618,16,NATIONAL SCHOOL FEEDING PROGRAM (NSFP) ACT,AN ACT INSTITUTIONALIZING THE NATIONAL SCHOOL FEEDING PROGRAM FOR PUBLIC KINDERGARTEN AND ELEMENTARY PUPILS AND APPROPRIATING FUNDS THEREFOR,AN ACT INSTITUTIONALIZING THE NATIONAL SCHOOL FEEDING PROGRAM FOR PUBLIC KINDERGARTEN AND ELEMENTARY PUPILS AND APPROPRIATING FUNDS THEREFOR,,2015-03-19,National,"['Nutrition', 'Kindergarten']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5618,[],"[{'aliases': ['Bella'], 'name_suffix': None, 'last_name': 'Angara-Castillo', 'id': '01K5ST40Q4DVKWC4146HW95EX3', 'middle_name': 'Javier', 'first_name': 'Bellaflor'}, {'aliases': ['Sol'], 'name_suffix': None, 'last_name': 'Aragones-Sampelo', 'id': '01K5ST40YK31E5TADH0XS8AC00', 'middle_name': 'Castillo', 'first_name': 'Marisol'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Arnaiz', 'id': '01K5ST411TAXTYF45KCMVCNBNT', 'middle_name': 'P', 'first_name': 'George'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Cojuangco', 'id': '01K5ST43YBMRVNCH5N0FZD5ZBS', 'middle_name': 'S', 'first_name': 'Kimi'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Colmenares', 'id': '01K5ST4402HMRFCNWA2WCERE5R', 'middle_name': 'J', 'first_name': 'Neri'}, {'aliases': None, 'name_suffix': 'V', 'last_name': 'Del Mar', 'id': '01K5ST44V71CCZT81ZWFYXDZ2Y', 'middle_name': 'Veloso', 'first_name': 'Raul'}, {'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Rodriguez', 'id': '01K5ST4CGBJB9X57MFDXTRWRN2', 'middle_name': 'B', 'first_name': 'Maximo'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Rodriguez', 'id': '01K5ST4CK028FZWCDJTV5H1R2W', 'middle_name': 'Bautista', 'first_name': 'Rufus'}, {'aliases': ['Henry'], 'name_suffix': None, 'last_name': 'Teves', 'id': '01K5ST4F785P4PF5RFMMEYJNE2', 'middle_name': 'Alipit', 'first_name': 'Pryde Henry'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Uy', 'id': '01K5ST4FRY2FDXYZDEYDXF5F4Y', 'middle_name': 'Tiu', 'first_name': 'Juliette'}, {'aliases': ['Kaloi'], 'name_suffix': None, 'last_name': 'Zarate', 'id': '01K5ST4H8CVJ1R97RNMANBVQ00', 'middle_name': 'Tabora', 'first_name': 'Carlos Isagani'}]"
01K67YM31Y85641KE6ZKDJYYBX,bill,HB,HBN-05619,5619,16,CAMARINES NORTE FIRST DISTRICT ENINGEERING OFFICE,"AN ACT ESTABLISHING THE FIRST DISTRICT ENGINEERING OFFICE IN THE MUNICIPALITY OF LABO, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFOR","AN ACT ESTABLISHING THE FIRST DISTRICT ENGINEERING OFFICE IN THE MUNICIPALITY OF LABO, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFOR",,2015-03-19,Local,['Engineering District Office'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5619,[],"[{'aliases': ['Cathy'], 'name_suffix': None, 'last_name': 'Barcelona-Reyes', 'id': '01K5ST41N4SAWKJCQE2A62838D', 'middle_name': None, 'first_name': 'Catherine'}]"
01K67YM31ZZZECFTXC07DKBDJN,bill,HB,HBN-05620,5620,16,"ADDITIONAL RTC BRANCH STATIONED IN IBA, ZAMBALES","AN ACT CREATING AN ADDITIONAL BRANCH OF THE REGIONAL TRIAL COURT IN THE THIRD JUDICIAL REGION TO BE STATIONED IN THE MUNICIPALITY OF IBA, PROVINCE OF ZAMBALES, FURTHER AMENDING FOR THE PURPOSE SECTION 14, PARAGRAPH (C) OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS THE JUDICIARY REORGANIZATION ACT OF 1980, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR","AN ACT CREATING AN ADDITIONAL BRANCH OF THE REGIONAL TRIAL COURT IN THE THIRD JUDICIAL REGION TO BE SITUATED IN THE MUNICIPALITY OF IBA, PROVINCE OF ZAMBALES, FURTHER AMENDING FOR THE PURPOSE SECTION 14, PARAGRAPH (C) OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS THE 'JUDICIARY REORGANIZATION ACT OF 1980', AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",,2015-03-19,National,"['Judiciary Reorganization Act', 'Courts (Rtc/Mtc, Creation)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5620,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Deloso-Montalla', 'id': '01K5ST44WVHDZYGCQR2XGRTCYW', 'middle_name': 'P', 'first_name': 'Cheryl'}]"
01K67YM320YC0H33YH8VV3HTW8,bill,HB,HBN-05621,5621,16,"3 ADDITIONAL RTC BRANCH STATIONED IN CALAMBA CITY, LAGUNA","AN ACT CREATING THREE (3) ADDITIONAL BRANCHES OF THE REGIONAL TRIAL COURT IN THE PROVINCE OF LAGUNA TO BE STATIONED IN CALAMBA CITY, AMENDING FOR THE PURPOSE SECTION 14(E) OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS THE JUDICIARY REORGANIZATION ACT OF 1980, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR","AN ACT CREATING THREE (3) ADDITIONAL BRANCHES OF THE REGIONAL TRIAL COURT IN THE PROVINCE OF LAGUNA TO BE STATIONED IN CALAMBA CITY, AMENDING FOR THE PURPOSE SECTION 14(E) OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS THE JUDICIARY REORGANIZATION ACT OF 1980, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",,2015-03-19,National,"['Judiciary Reorganization Act', 'Courts (Rtc/Mtc, Creation)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5621,[],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Chipeco', 'id': '01K5ST43QNAQFTTV1WS5F3F9WY', 'middle_name': 'M', 'first_name': 'Joaquin'}]"
01K6D891EDV7Z4JBW31M2RPDQX,bill,HB,HBN-05622,5622,16,,,"AN ACT DECLARING FEBRUARY 1ST OF EVERY YEAR AS A SPECIAL NON-WORKING HOLIDAY IN THE MUNICIPALITY OF JOSE PANGANIBAN, CAMARINES NORTE, TO BE KNOWN AS 'JOSE PANGANIBAN DAY'",,2015-03-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05622.pdf'],"[{'aliases': ['Cathy'], 'name_suffix': None, 'last_name': 'Barcelona-Reyes', 'id': '01K5ST41N4SAWKJCQE2A62838D', 'middle_name': None, 'first_name': 'Catherine'}]"
01K67YM31P0ME99H2J605EBTQN,bill,HB,HBN-05602,5602,16,LABOR CODE OF THE PHILIPPINES (AMENDING ARTICLES 223 AND 224 OF P.D. NO. 442),"AN ACT PROVIDING FOR THE REMEDY OF FILING A PETITION FOR CERTIORARI TO THE SUPREME COURT TO REVIEW THE DECISIONS OF THE NATIONAL LABOR RELATIONS COMMISSION, AMENDING FOR THE PURPOSE ARTICLES 223 AND 224 OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE LABOR CODE OF THE PHILIPPINES","AN ACT PROVIDING FOR THE REMEDY OF FILING A PETITION FOR CERTIORARI TO THE SUPREME COURT TO REVIEW THE DECISIONS OF THE NATIONAL LABOR RELATIONS COMMISSION, AMENDING FOR THE PURPOSE ARTICLES 223 AND 224 OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE 'LABOR CODE OF THE PHILIPPINES'",,2015-03-18,National,"['Labor Code of the Philippines (P.D.No. 442)', 'Supreme Court']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5602,[],"[{'aliases': ['Kaka'], 'name_suffix': None, 'last_name': 'Nograles', 'id': '01K5ST4AJ0W0E8M6RMYZD3WJSD', 'middle_name': 'Bendigo', 'first_name': 'Karlo Alexei'}, {'aliases': None, 'name_suffix': 'Sr', 'last_name': 'Señeres', 'id': '01K5ST4E3WTV7D4WME319D663R', 'middle_name': 'Villareal', 'first_name': 'Roy'}]"
01K67YM31QFR1D6B9117EYA04K,bill,HB,HBN-05603,5603,16,YOUTH ENTREPRENEURSHIP AND FINANCIAL LITERACY PROGRAM ACT,AN ACT PROMOTING THE ENTREPRENEURSHIP AND FINANCIAL LITERACY PROGRAM AMONG THE FILIPINO YOUTH BY INSTITUTING MECHANISMS AND STRATEGIES,AN ACT PROMOTING THE ENTREPRENEURSHIP AND FINANCIAL LITERACY PROGRAM AMONG THE FILIPINO YOUTH BY INSTITUTING MECHANISMS AND STRATEGIES,,2015-03-18,National,"['Youth', 'Entrepreneurship']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5603,[],"[{'aliases': ['Dato'], 'name_suffix': None, 'last_name': 'Arroyo', 'id': '01K5ST412FMKTK7WDQ143F3BEP', 'middle_name': 'Macapagal', 'first_name': 'Diosdado'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Del Rosario', 'id': '01K5ST44ZHR04D68C00V9FFYWD', 'middle_name': 'G', 'first_name': 'Anthony'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Macapagal-Arroyo', 'id': '01K5ST494DNEYRGKNN6B767GT6', 'middle_name': 'Macaraeg', 'first_name': 'Maria Gloria'}, {'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Villar', 'id': '01K5ST4GQDCMHPRF0HNE0H2KKJ', 'middle_name': 'Aguilar', 'first_name': 'Mark'}]"
01K67YM31R2GGBENX19XC8SYQD,bill,HB,HBN-05604,5604,16,SENIOR HIGH SCHOOLS IN ALL LEGISLATIVE DISTRICTS,AN ACT PROVIDING FOR THE ESTABLISHMENT OF SENIOR HIGH SCHOOLS IN ALL LEGISLATIVE DISTRICTS OF THE PHILIPPINES AND APPROPRIATING FUNDS THEREFOR,AN ACT PROVIDING FOR THE ESTABLISHMENT OF SENIOR HIGH SCHOOLS IN ALL LEGISLATIVE DISTRICTS OF THE PHILIPPINES AND APPROPRIATING FUNDS THEREFOR,,2015-03-18,National,"['Legislative Districts', 'Department of Education, Culture and Sports (DepEd)', 'Secondary Education']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5604,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Erice', 'id': '01K5ST45SJJQDQ75QYYW6WDX84', 'middle_name': 'R', 'first_name': 'Edgar'}]"
01K67YM31R2GGBENX19XC8SYQE,bill,HB,HBN-05605,5605,16,SECONDARY SCHOOLS CAREER GUIDANCE AND COUNSELING ACT,AN ACT ESTABLISHING A CAREER GUIDANCE AND COUNSELING PROGRAM FOR ALL SECONDARY SCHOOLS AND APPROPRIATING FUNDS THEREFOR,AN ACT ESTABLISHING A CAREER GUIDANCE AND COUNSELING PROGRAM FOR ALL SECONDARY SCHOOLS AND APPROPRIATING FUNDS THEREFOR,,2015-03-18,National,['Secondary Education'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5605,[],"[{'aliases': ['Toto'], 'name_suffix': 'Jr', 'last_name': 'Defensor', 'id': '01K5ST44NYNXF1PXQYCB1MEMSA', 'middle_name': 'R', 'first_name': 'Arthur'}]"
01K67YM31SHHSMEVJHK5KVTET5,bill,HB,HBN-05606,5606,16,PARAISO NATIONAL HIGH SCHOOL (PROVINCE OF ZAMBOANGA DEL SUR),"AN ACT SEPARATING THE PANAGAAN NATIONAL HIGH SCHOOL - PARAISO ANNEX IN BARANGAY PANAGAAN, MUNICIPALITY OF MAHAYAG, PROVINCE OF ZAMBOANGA DEL SUR FROM THE PANAGAAN NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS PARAISO NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR","AN ACT SEPARATING THE PANAGAAN NATIONAL HIGH SCHOOL - PARAISO ANNEX IN BARANGAY PANAGAAN, MUNICIPALITY OF MAHAYAG, PROVINCE OF ZAMBOANGA DEL SUR FROM THE PANAGAAN NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS PARAISO NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",,2015-03-18,Local,"['Schools, Conversion']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5606,[],"[{'aliases': ['Vic'], 'name_suffix': None, 'last_name': 'Yu', 'id': '01K5ST4H5DBB6KT8RQZ4DF3Q11', 'middle_name': 'Jo', 'first_name': 'Victor'}]"
01K6D891EA4P84S3QZYY989VQK,bill,HB,HBN-05607,5607,16,,,"AN ACT GRANTING THE INFINIVAN, INC. A FRANCHISE TO CONSTRUCT, INSTALL, ESTABLISH, OPERATE AND MAINTAIN TELECOMMUNICATIONS SYSTEMS THROUGHOUT THE PHILIPPINES",,2015-03-18,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05607.pdf'],"[{'aliases': ['Gigi'], 'name_suffix': None, 'last_name': 'Aggabao', 'id': '01K5ST404DGKGKG5QF85FW0Q36', 'middle_name': 'B', 'first_name': 'Giorgidi'}]"
01K6D891EA4P84S3QZYY989VQM,bill,HB,HBN-05608,5608,16,,,AN ACT INSTITUTIONALIZING THE HUMAN RESOURCES FOR HEALTH NETWORK PHILIPPINES,,2015-03-18,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05608.pdf'],"[{'aliases': ['Franny'], 'name_suffix': None, 'last_name': 'Eriguel', 'id': '01K5ST45T2FKV0X07YKXG23JWN', 'middle_name': 'C', 'first_name': 'Eufranio'}]"
01K67YM31T0XN6R7JVV432RTXS,bill,HB,HBN-05609,5609,16,NATIONAL MANGROVE FOREST CONSERVATION AND REHABILITATION ACT,"AN ACT PROVIDING FOR THE CONSERVATION, REFORESTATION, AND REHABILITATION OF MANGROVE FORESTS IN THE PHILIPPINES, AND PROVIDING PENALTIES THEREFOR","AN ACT PROVIDING FOR THE CONSERVATION, REFORESTATION, AND REHABILITATION OF MANGROVE FORESTS IN THE PHILIPPINES, AND PROVIDING PENALTIES THEREFOR",,2015-03-18,National,['Mangrove Forests'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5609,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Guanlao', 'id': '01K5ST47M8YZJQ7AC8KECRQE0A', 'middle_name': 'H', 'first_name': 'Agapito'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Reyes-Mandanas', 'id': '01K5ST4C9V9J0MQ58QMHJ3DRE5', 'middle_name': 'Ongsiako', 'first_name': 'Regina'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Yap-Sulit', 'id': '01K5ST4H20PY37CBVT16AFYTND', 'middle_name': 'Areno', 'first_name': 'Susan'}]"
01K67YM31VVXSVFGDRE2EP00NK,bill,HB,HBN-05610,5610,16,CABOTAGE LAW,AN ACT ALLOWING FOREIGN VESSELS TO TRANSPORT AND CO-LOAD FOREIGN CARGOES FOR DOMESTIC TRANSSHIPMENT AND FOR OTHER PURPOSES,AN ACT ALLOWING FOREIGN VESSELS TO TRANSPORT AND CO-LOAD FOREIGN CARGOES FOR DOMESTIC TRANSSHIPMENT AND FOR OTHER PURPOSES,,2015-03-18,National,"['Cargo Forwarding Services', 'Cabotage', 'Shipping Vessels', 'Shipping Industry']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=16&q=HBN-5610,[],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Baguilat', 'id': '01K5ST41E7PSQE0CD67KA8PJ47', 'middle_name': 'Brawner', 'first_name': 'Teddy'}, {'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Chipeco', 'id': '01K5ST43QNAQFTTV1WS5F3F9WY', 'middle_name': 'M', 'first_name': 'Joaquin'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Fuentebella', 'id': '01K5ST46MAFNDVW4WTZJ2PQFTW', 'middle_name': 'B', 'first_name': 'Felix William'}, {'aliases': ['Jess'], 'name_suffix': None, 'last_name': 'Manalo', 'id': '01K5ST49EYYDR52PXBXYT3Q9ZK', 'middle_name': 'A', 'first_name': 'Jesulito'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Paez', 'id': '01K5ST4B5K6XNTNGVM27HWP0SS', 'middle_name': 'C', 'first_name': 'Cresente'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Rodriguez', 'id': '01K5ST4CK028FZWCDJTV5H1R2W', 'middle_name': 'Bautista', 'first_name': 'Rufus'}, {'aliases': ['Marcy'], 'name_suffix': None, 'last_name': 'Teodoro', 'id': '01K5ST4F4C3D024H1C094J982F', 'middle_name': 'Reyes', 'first_name': 'Marcelino'}, {'aliases': None, 'name_suffix': None, 'last_name': 'Villar', 'id': '01K5ST4GQDCMHPRF0HNE0H2KKJ', 'middle_name': 'Aguilar', 'first_name': 'Mark'}]"
01K6D891EBXJXB96533TJ2JPQE,bill,HB,HBN-05611,5611,16,,,"AN ACT AMENDING SECTION 13 OF THE FRANCHISE GRANTED TO THE PHILIPPINE AIRLINES, INC. UNDER PRESIDENTIAL DECREE NO. 1590",,2015-03-18,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05611.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Violago', 'id': '01K5ST4GRM3YZMVRND21JJZ4ZC', 'middle_name': 'F', 'first_name': 'Joseph Gilbert'}]"
01K6D891EBXJXB96533TJ2JPQF,bill,HB,HBN-05612,5612,16,,,AN ACT PROVIDING FOR THE CONSTRUCTION OF CONCRETE BARANGAY ROADS/MULTIPURPOSE PAVEMENTS IN ALL BARANGAYS AND FOR OTHER PURPOSES,,2015-03-18,National,[],,,[],"[{'aliases': ['Ronnie'], 'name_suffix': None, 'last_name': 'Cosalan', 'id': '01K5ST443321QGDTGJVXB5DCT0', 'middle_name': 'M', 'first_name': 'Ronald'}]"
01K6D891ECW9H5865TY8RGXX6E,bill,HB,HBN-05613,5613,16,,,"AN ACT DECLARING NOVEMBER 10 OF EVERY YEAR AS A SPECIAL NON-WORKING HOLIDAY IN THE MUNICIPALITY OF PRESIDENT QUIRINO, PROVINCE OF SULTAN KUDARAT",,2015-03-18,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB05613.pdf'],"[{'aliases': ['Deb'], 'name_suffix': None, 'last_name': 'Sakaluran', 'id': '01K5ST4DF8GRV6MED9J1GNNXQV', 'middle_name': 'C', 'first_name': 'Raden'}]"
01K6D891ECW9H5865TY8RGXX6F,bill,HB,HBN-05614,5614,16,,,"AN ACT RENAMING A PORTION OF HTE NATALIO B. BACALSO SOUTH NATIONAL HIGHWAY AND THE SANTANDER-BARILI-TOLEDO ROAD AS THE STO. NIÑO - AUGUSTINIAN NATIONAL HIGHWAY, AMENDING FOR THE PUROSE BATAS PAMBANSA BLG. 648, AND FOR OTHER PURPOSES",,2015-03-18,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Caminero', 'id': '01K5ST430KDJ23YMEEDWJH5Z41', 'middle_name': 'S', 'first_name': 'Wilfredo'}]"
