id,type,subtype,name,bill_number,congress,title,long_title,congress_website_title,congress_website_abstract,date_filed,scope,subjects,authors_raw,senate_website_permalink,download_url_sources,authors
01K6D88RQ4X5RNT709R8JP6VW5,bill,HB,HBN-04627,4627,13,,,"AN ACT PROVIDING FOR THE CONSTRUCTION OF A GYMNASIUM IN THE MUNICIPALITY OF CALINTAAN, PROVINCE OF OCCIDENTAL MINDORO AND APPROPRIATING FUNDS THEREFOR",,2005-08-17,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04627.pdf'],"[{'aliases': ['Girlie'], 'name_suffix': None, 'last_name': 'Calimbas-Villarosa', 'id': '01K5ST42Z615Z5FEJNACBRBR9D', 'middle_name': 'A', 'first_name': 'Ma. Amelita'}]"
01K6D88RQ4X5RNT709R8JP6VW6,bill,HB,HBN-04628,4628,13,,,"AN ACT PROVIDING FOR THE CONSTRUCTION OF A GYMNASIUM IN THE MUNICIPALITY OF CALINTAAN, PROVINCE OF OCCIDENTAL MINDORO AND APPROPRIATING FUNDS THEREFOR",,2005-08-17,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04628.pdf'],"[{'aliases': ['Girlie'], 'name_suffix': None, 'last_name': 'Calimbas-Villarosa', 'id': '01K5ST42Z615Z5FEJNACBRBR9D', 'middle_name': 'A', 'first_name': 'Ma. Amelita'}]"
01K67YKR060HFD5271ZX9D1DPJ,bill,HB,HBN-04629,4629,13,BIOFUELS ACT OF 2005,"AN ACT TO DIRECT THE USE OF BIOFUELS, ESTABLISHING FOR THIS PURPOSE THE BIOFUEL PROGRAM, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","AN ACT MANDATING THE USE OF BIOETHANOL OR ETHYL ALCOHOL AS TRANSPORT FUEL, ESTABLISHING FOR THE PURPOSE THE NATIONAL BIOETHANOL FUEL PROGRAM, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","\""Bioethanol Fuel Act of 2005\"". The bill mandates the Department of Energy to adopt a National Bioethanol Fuel Program that will implement a mandated blending of gasoline with bioethanol as a motor fuel. It directs the DOE to gradually phase-out the use of harmful gasoline additives and/or oxygenates.",2005-08-17,National,"['National Biofuels Program (Establishment)', 'Biofuels Act']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4629,[],"[{'aliases': ['Tikbong'], 'name_suffix': None, 'last_name': 'Badelles', 'id': '01K5ST41BV97SXM9WH3TP8KSK9', 'middle_name': 'V', 'first_name': 'Alipio Cirilo'}]"
01K6D88RQ2CTK69NNQE4FATQWX,bill,HB,HBN-04619,4619,13,,,"AN ACT CONVERTING THE DOLORES-PINABACDAO TO VILLAREAL PROVINCIAL ROAD IN THE MUNICIPALITIES OF PINABACDAO AND VILLAREAL, PROVINCE OF SAMAR INTO A NATIONAL ROAD, AND APPROPRIATING FUNDS THEREFOR",,2005-08-16,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04619.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ3X42P81D6T4PQZ901,bill,HB,HBN-04620,4620,13,,,"AN ACT CONVERTING THE WRIGHT VOCATIONAL SCHOOL IN THE MUNICIPALITY OF PARANAS, PROVINCE OF SAMAR INTO A TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) INSTITUTION TO BE KNOWN AS THE PARANAS COLLEGE OF ARTS AND TRADE, AND APPROPRIATING FUNDS THEREFOR",,2005-08-16,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04620.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ3X42P81D6T4PQZ902,bill,HB,HBN-04621,4621,13,,,"AN ACT ESTABLISHING A NATIONAL HIGH SCHOOL IN BARANGAY MALAGANDIS, MUNICIPALITY OF TITAY, PROVINCE OF ZAMBOANGA SIBUGAY TO BE KNOWN AS THE MALAGANDIS NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",,2005-08-16,National,[],,,[],"[{'aliases': ['Bel'], 'name_suffix': None, 'last_name': 'Cabilao', 'id': '01K5ST42REEPHD02X4ZWGAJJ0X', 'middle_name': 'A', 'first_name': 'Belma'}]"
01K6D88RQ3X42P81D6T4PQZ903,bill,HB,HBN-04622,4622,13,,,"AN ACT ESTABLISHING THE MOUNT MAYAPAY NATIONAL PARK (MMNP) SITUATED IN THE CITY OF BUTUAN AND THE MUNICIPALITY OF BUENAVISTA, AGUSAN DEL NORTE, AS A PROTECTED AREA, PROVIDING FOR ITS MANAGEMENT PURSUANT TO LAW, AND FOR OTHER PURPOSES",,2005-08-16,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04622.pdf'],"[{'aliases': ['Boy'], 'name_suffix': None, 'last_name': 'Banaag', 'id': '01K5ST41H2GH9AMQXJ33Q4VHFW', 'middle_name': 'B', 'first_name': 'Leovigildo'}]"
01K6D88RQ3X42P81D6T4PQZ904,bill,HB,HBN-04623,4623,13,,,"AN ACT FACILITATING FOREIGN TRADE AND COMMERCE, AMENDING CERTAIN PROVISIONS OF REPUBLIC ACT NO. 9280, AND FOR OTHER PURPOSES","The bill allows exporters and importers to undertake the preparation of customs requisite documents for exports and imports; the declaration of customs duties and taxes; the preparation, signing, filing, lodging and processing of export and import entries.",2005-08-16,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Cua', 'id': '01K5ST447V7KE3HG0182YZGQTG', 'middle_name': 'E', 'first_name': 'Junie'}]"
01K6D88RQ2CTK69NNQE4FATQWR,bill,HB,HBN-04614,4614,13,,,"AN ACT CONVERTING G. FERNANDO AVENUE (FORMERLY A. TUAZON STREET) TRAVERSING BARANGAYS STO. NIÑO, STA. ELENA AND SAN ROQUE IN THE LONE DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",,2005-08-15,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04614.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'De Guzman', 'id': '01K5ST44QQJ8R2GE8AS8CCCMS1', 'middle_name': 'R', 'first_name': 'Del'}]"
01K6D88RQ2CTK69NNQE4FATQWV,bill,HB,HBN-04617,4617,13,,,"AN ACT AMENDING PRESIDENTIAL DECREE NO. 139 TO EXCLUDE 4,500 SQUARE METERS OF THE GOVERNMENT OWNED LAND IDENTIFIED AS LOT 43-C OF PLAN PSD-28694 COVERED BY TCT NO. 48542 AND AWARDING THE USE OF THE SAME TO THE KABAKA FOUNDATION",,2005-08-15,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04617.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Hizon', 'id': '01K5ST481HWMMM1GHXGG2GAK65', 'middle_name': 'D', 'first_name': 'Joey'}]"
01K6D88RQ2CTK69NNQE4FATQWW,bill,HB,HBN-04618,4618,13,,,AN ACT UPGRADING THE NUEVA VIZCAYA SUB DISTRICT ENGINEERING OFFICE INTO A REGULAR DISTRICT ENGINEERING OFFICE TO BE KNOWN AS THE NUEVA VIZCAYA SECOND DISTRICT ENGINEERING OFFICE AND APPROPRIATING FUNDS THEREFOR,,2005-08-15,National,[],,,[],"[{'aliases': ['Rudy'], 'name_suffix': None, 'last_name': 'Agbayani', 'id': '01K5ST4049ZACHDQK3DD29T2W6', 'middle_name': 'Q', 'first_name': 'Rodolfo'}]"
01K6D88RQ2CTK69NNQE4FATQWP,bill,HB,HBN-04612,4612,13,,,"AN ACT CREATING THE BAGUIO CITY TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) OFFICE EQUIVALENT TO A PROVINCIAL TESDA OFFICE AS PER PROVISION OF SECTION 15 OF RA 7796, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",,2005-08-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04612.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Domogan', 'id': '01K5ST459G32TQW2MREPRQDXM1', 'middle_name': 'G', 'first_name': 'Mauricio'}]"
01K6D88RQ2CTK69NNQE4FATQWQ,bill,HB,HBN-04613,4613,13,,,"AN ACT DEFINING THE CRIME OF CHILD PORNOGRAPHY, IMPOSING PENALTIES THEREFORE, AND FOR OTHER PURPOSES","\""Anti-Child Pornography Act\"". The bill imposes the penalty of reclusion perpetua on any person who solicits, proposes, induces, promotes, facilitates or engages in the conduct of child pornograpy or who produces child pornographic materials.",2005-08-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04613.pdf'],"[{'aliases': ['Christian'], 'name_suffix': None, 'last_name': 'Señeres', 'id': '01K5ST4E3V7V9ANA95BMMJK5HK', 'middle_name': 'Maaño', 'first_name': 'Christian'}]"
01K6D88RQ2CTK69NNQE4FATQWS,bill,HB,HBN-04615,4615,13,,,"AN ACT CONVERTING E. RODRIGUEZ AVENUE TRAVERSING BARANGAYS CONCEPCION UNO AND STO. NIÑO IN THE LONE DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",,2005-08-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04615.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'De Guzman', 'id': '01K5ST44QQJ8R2GE8AS8CCCMS1', 'middle_name': 'R', 'first_name': 'Del'}]"
01K6D88RQ2CTK69NNQE4FATQWT,bill,HB,HBN-04616,4616,13,,,"AN ACT CONVERTING B.G. MOLINA STREET (FORMERLY LAPU-LAPU STREET) TRAVERSING BARANGAY PARANG IN THE LONE DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",,2005-08-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04616.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'De Guzman', 'id': '01K5ST44QQJ8R2GE8AS8CCCMS1', 'middle_name': 'R', 'first_name': 'Del'}]"
01K6D88RQ1TDZ1BJRPW4V81902,bill,HB,HBN-04607,4607,13,,,"AN ACT PROVIDING FOR THE REHABILITATION AND IMPROVEMENT OF THE PHILIPPINE CHILDRENS MEDICAL CENTER (PCMC), APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","\""PCMC Rehabilitation and Improvement Act\"". The measure provides for the modernization of the equipment and facilities of the emergency room, intensive care unit, delivery room, operating room and other major areas of the Philippine Children's Medical Center.",2005-08-10,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04607.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ1TDZ1BJRPW4V81903,bill,HB,HBN-04608,4608,13,,,"AN ACT PROVIDING FOR THE REPAIR/REHABILITATION OF THE BIOSO ELEMENTARY SCHOOL IN BARANGAY BIOSO, MUNICIPALITY OF ZUMARRAGA, PROVINCE OF SAMAR, AND APPROPRIATING FUNDS THEREFOR",,2005-08-10,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04608.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ1TDZ1BJRPW4V81904,bill,HB,HBN-04609,4609,13,,,"AN ACT PROVIDING FOR THE CONSTRUCTION OF A STAGE FOR THE BAYOG ELEMENTARY SCHOOL IN BARANGAY BAYOG, MUNICIPALITY OF MOTIONG, PROVINCE OF SAMAR, AND APPROPRIATING FUNDS THEREFOR",,2005-08-10,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04609.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ2CTK69NNQE4FATQWM,bill,HB,HBN-04610,4610,13,,,"AN ACT PROVIDING FOR THE REPAIR/REHABILITATION OF THE LOSA ELEMENTARY SCHOOL IN BARANGAY LOSA, MUNICIPALITY OF DARAM, PROVINCE OF SAMAR, AND APPROPRIATING FUNDS THEREFOR",,2005-08-10,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04610.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ2CTK69NNQE4FATQWN,bill,HB,HBN-04611,4611,13,,,"AN ACT PROVIDING FOR THE CONSTRUCTION OF A STAGE FOR THE CAN-ABAY ELEMENTARY SCHOOL IN BARANGAY CAN-ABAY, MUNICIPALITY OF BASEY, PROVINCE OF SAMAR, AND APPROPRIATING FUNDS THEREFOR",,2005-08-10,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04611.pdf'],"[{'aliases': ['Cata'], 'name_suffix': 'V', 'last_name': 'Figueroa', 'id': '01K5ST46BJ56J7RFKZGX5Z0W1K', 'middle_name': None, 'first_name': 'Catalino'}]"
01K6D88RQ1TDZ1BJRPW4V818ZY,bill,HB,HBN-04603,4603,13,,,"AN ACT CREATING THE SECOND LEGISLATIVE DISTRICT OF THE PROVINCE OF AKLAN, AMENDING FOR THE PURPOSE REPUBLIC ACT NUMBERED FOURTEEN HUNDRED, AND FOURTEEN, OTHERWISE KNOWN AS AN ACT SEPARATING THE PROVINCE OF AKLAN FROM THE PROVINCE OF CAPIZ",,2005-08-09,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04603.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Miraflores', 'id': '01K5ST4A6A6E48CZF2JXQRCFAH', 'middle_name': 'Tumbocon', 'first_name': 'Florencio'}]"
01K6D88RQ1TDZ1BJRPW4V818ZZ,bill,HB,HBN-04604,4604,13,,,AN ACT ESTABLISHING THE PHILIPPINE NAVAL ACADEMY (PNA) AND APPROPRIATING FUNDS THEREFOR,The bill seeks to establish a naval academy to be known as the Philippine Naval Academy that will educate and prepare cadets to become naval officers of the Philippine Navy.,2005-08-09,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04604.pdf'],"[{'aliases': ['Tony'], 'name_suffix': None, 'last_name': 'Cerilles', 'id': '01K5ST43M4N2VX0WBANPHC61RW', 'middle_name': 'H', 'first_name': 'Antonio'}]"
01K6D88RQ1TDZ1BJRPW4V81900,bill,HB,HBN-04605,4605,13,,,AN ACT ESTABLISHING THE PHILIPPINE AIR FORCE ACADEMY (PAFA) AND APPROPRIATING FUNDS THEREFOR,The bill seeks to establish the Philippine Air Force Academy that will educate and prepare aviation cadets to become future officers of the Philippine Air Force.,2005-08-09,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04605.pdf'],"[{'aliases': ['Tony'], 'name_suffix': None, 'last_name': 'Cerilles', 'id': '01K5ST43M4N2VX0WBANPHC61RW', 'middle_name': 'H', 'first_name': 'Antonio'}]"
01K6D88RQ1TDZ1BJRPW4V81901,bill,HB,HBN-04606,4606,13,,,"AN ACT AMENDING SECTION TWELVE, FUNCTIONS OF THE PRICE COORDINATING COUNCIL, OF REPUBLIC ACT 7581 OTHERWISE KNOWN AS AN ACT PROVIDING PROTECTION TO CONSUMERS BY STABILIZING THE PRICES OF BASIC NECESSITIES AND PRIME COMMODITIES AND BY PRESCRIBING MEASURES AGAINST UNDUE PRICE INCREASES DURING EMERGENCY SITUATIONS AND LIKE OCCASIONS",The bill grants the Price Coordinating Council the additional functions of recommending to the President the following: a) the setting of price ceilings on essential commodities; b) the removal/reduction of taxes on basic commodities; and c) the grant of subsidies to certain sectors.,2005-08-09,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_13/HB04606.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Maza', 'id': '01K5ST49ZK8AHFHTEBX5679DA2', 'middle_name': 'L', 'first_name': 'Liza'}]"
01K67YKR044QDTYWFYZ87W8GFJ,bill,HB,HBN-04601,4601,13,CAMP GENERAL LICERIO GERONIMO,"AN ACT RENAMING THE HILLTOP RIZAL PNP COMMAND IN TAYTAY, RIZAL AS CAMP GENERAL LICERIO GERONIMO","AN ACT RENAMING THE HILLTOP TO RIZAL PNP COMMAND IN TAYTAY, RIZAL AS CAMP GENERAL LICERIO GERONIMO",,2005-08-08,Local,"['Camp General Licerio Geronimo (Renaming, Hilltop Rizal PNP Command)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4601,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Duavit', 'id': '01K5ST459YZX4FMRE985GKVQ4V', 'middle_name': 'R', 'first_name': 'Michael John'}]"
01K67YKR05QXA6815YHZC1VZ0R,bill,HB,HBN-04602,4602,13,PHILIPPINE COOPERATIVE CODE OF 2005,AN ACT AMENDING THE COOPERATIVE CODE OF THE PHILIPPINES TO BE KNOWN AS THE PHILIPPINE COOPERATIVE CODE OF 2005,AN ACT AMENDING THE COOPERATIVE CODE OF THE PHILIPPINES TO BE KNOWN AS THE 'PHILIPPINE COOPERATIVE CODE OF 2005',"The bill proposes the following amendments to the Code, among others: a) it grants cooperatives the right of first refusal on specific business undertakings; b) it grants cooperative banks the same incentive package enjoyed by thrift banks; c) it increases the minimum paid up share capital from P2,000 to P30,000; and d) it allows the transformation of single-purpose cooperatives into multi-purpose cooperatives only after two years of operations.",2005-08-08,National,"['Cooperative Code (RA 6938, Amendments)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4602,[],"[{'aliases': ['Butz'], 'name_suffix': None, 'last_name': 'Aquino', 'id': '01K5ST40WV6Y8KXK69R7058VMK', 'middle_name': 'A', 'first_name': 'Agapito'}]"
01K67YKR02EV5FVXXDHXSSGT6R,bill,HB,HBN-04596,4596,13,"AGRICULTURAL LAND (BRGY. TAMBLER, GENERAL SANTOS CITY)","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER, GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR MARINE, AGRICULTURE AND COMMERCIAL PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER, GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR MARINE, AGRICULTURE, AND COMMERCIAL PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES",,2005-08-04,Local,"['Agricultural Land (Bgy. Tambler, General Santos City)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4596,[],"[{'aliases': ['Darl'], 'name_suffix': None, 'last_name': 'Antonino-Custodio', 'id': '01K5ST40T7FDT8BNC3627ERZVK', 'middle_name': 'Ricasa', 'first_name': 'Darlene Magnolia'}]"
01K67YKR02EV5FVXXDHXSSGT6S,bill,HB,HBN-04597,4597,13,"AGRICULTURAL LAND (BGY. TAMBLER, GENERAL SANTOS CITY)","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER; GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER, GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES",,2005-08-04,Local,"['Agricultural Land (Bgry. Tambler, Gen. Santos City)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4597,[],"[{'aliases': ['Darl'], 'name_suffix': None, 'last_name': 'Antonino-Custodio', 'id': '01K5ST40T7FDT8BNC3627ERZVK', 'middle_name': 'Ricasa', 'first_name': 'Darlene Magnolia'}]"
01K67YKR038BMZYEFRAD3X6ETY,bill,HB,HBN-04598,4598,13,"PARCEL OF LAND, BRG. CALUMPANG, GENERAL SANTOS CITY","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY CALUMPANG, GENERAL SANTOS CITY, ISLAND OF MINDANAO AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY CALUMPANG, GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES",,2005-08-04,Local,"['Agricultural Land (Bgry. Calumpang, Gen. Santos City)', 'Public Land/Public Domain']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4598,[],"[{'aliases': ['Darl'], 'name_suffix': None, 'last_name': 'Antonino-Custodio', 'id': '01K5ST40T7FDT8BNC3627ERZVK', 'middle_name': 'Ricasa', 'first_name': 'Darlene Magnolia'}]"
01K67YKR044QDTYWFYZ87W8GFH,bill,HB,HBN-04599,4599,13,"PARCEL OF LAND, BGRY. TAMBLER, GENERAL SANTOS CITY","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER, GENERAL SANTOS CITY, ISLAND OF MINDANAO AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES","AN ACT DECLARING A PARCEL OF LAND OF THE PUBLIC DOMAIN LOCATED IN BARANGAY TAMBLER, GENERAL SANTOS CITY, ISLAND OF MINDANAO, AN AGRICULTURAL LAND FOR PUBLIC, QUASI-PUBLIC, AND RESETTLEMENT PURPOSES UNDER THE ADMINISTRATION AND MANAGEMENT OF THE CITY OF GENERAL SANTOS AND FOR OTHER PURPOSES",,2005-08-04,Local,"['Agricultural Land (Bgry. Tambler, Gen. Santos City)', 'Public Land/Public Domain']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4599,[],"[{'aliases': ['Darl'], 'name_suffix': None, 'last_name': 'Antonino-Custodio', 'id': '01K5ST40T7FDT8BNC3627ERZVK', 'middle_name': 'Ricasa', 'first_name': 'Darlene Magnolia'}]"
01K6D88RPTPE2H9PQW0G6FFTGG,bill,HB,HBN-04600,4600,13,,,"AN ACT EXCLUDING THE ALIENABLE AND DISPOSABLE DRYLANDS OF THE ISLANDS OF PONSON, PORO AND PAJICAN KNOWN AS CAMOTES ISLAND FROM MANGROVE SWAMP FOREST RESERVES AND TO CLASSIFY PONSON ISLAND KNOW AS THE MUNICIPALITY OF PILAR",,2005-08-04,National,[],,,[],[]
01K67YKQZ5N08PVXC7PYQDSWA4,bill,HB,HBN-04560,4560,13,VIGAN CITY CHARTER DAY (JANUARY 22),"AN ACT DECLARING JANUARY 22 OF EACH YEAR A SPECIAL NONWORKING HOLIDAY IN THE CITY OF VIGAN, ILOCOS SUR TO COMMEMORATE ITS ANNIVERSARY AS A CITY","AN ACT DECLARING JANUARY 22 OF EACH YEAR A SPECIAL NONWORKING HOLIDAY IN THE CITY OF VIGAN, ILOCOS SUR, TO COMMEMORATE ITS ANNIVERSARY AS A CITY",,2005-08-03,Local,"['Vigan City Charter Day (January 22)', 'Holiday: Vigan City Charter Day']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4560,[],"[{'aliases': ['Nib'], 'name_suffix': None, 'last_name': 'Baterina', 'id': '01K5ST41TH4REKW2WG334AQFDY', 'middle_name': 'F', 'first_name': 'Salacnib'}]"
01K67YKQZ7V2CQVSPVDEX7S0H3,bill,HB,HBN-04561,4561,13,HOLIDAY: DEATH ANNIVERSARY OF MAYOR MANUEL T. SIA (SORSOGON),"AN ACT DECLARING MAY 6 OF EVERY YEAR A SPECIAL WORKING HOLIDAY IN THE MUNICIPALITY OF PILAR, PROVINCE OF SORSOGON TO COMMEMORATE THE DEATH ANNIVERSARY OF MAYOR MANUEL T. SIA","AN ACT DECLARING MAY 6 OF EVERY YEAR A SPECIAL WORKING HOLIDAY IN THE MUNICIPALITY OF PILAR, PROVINCE OF SORSOGON, TO COMMEMORATE THE DEATH ANNIVERSARY OF MAYOR MANUEL T. SIA",,2005-08-03,Local,['Holiday: Death Anniversary of Mayor Manuel T. Sia (Sorsogon)'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4561,[],"[{'aliases': ['Chiz'], 'name_suffix': None, 'last_name': 'Escudero', 'id': '01K5S6MAZ4YBST5GDJV827A0HY', 'middle_name': 'Guevara', 'first_name': 'Francis'}]"
01K67YKQZ86FCAJT3TJZM5SXSH,bill,HB,HBN-04562,4562,13,PRESIDENT FERDINAND EDRALIN MARCOS DAY,AN ACT DECLARING SEPTEMBER 11 OF EVERY YEAR A SPECIAL NONWORKING HOLIDAY IN THE PROVINCE OF ILOCOS NORTE AND IN LAOAG CITY TO BE KNOWN AS PRESIDENT FERDINAND EDRALIN MARCOS DAY,"AN ACT DECLARING SEPTEMBER 11 OF EVERY YEAR A SPECIAL NONWORKING HOLIDAY IN THE PROVINCE OF ILOCOS NORTE AND IN LAOAG CITY TO BE KNOWN AS \""PRESIDENT FERDINAND EDRALIN MARCOS DAY\""",,2005-08-03,Local,['Holiday: President Ferdinand Edralin Marcos Day'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=13&q=HBN-4562,[],"[{'aliases': ['Roquito'], 'name_suffix': 'Jr', 'last_name': 'Ablan', 'id': '01K5ST3ZSG8MQCKAXZ37BWQN86', 'middle_name': 'Ravelo', 'first_name': 'Roque'}]"
