id,type,subtype,name,bill_number,congress,title,long_title,congress_website_title,congress_website_abstract,date_filed,scope,subjects,authors_raw,senate_website_permalink,download_url_sources,authors
01K67YM015JFQWP3F0W5QNM7EA,bill,HB,HBN-05446,5446,15,BALANCED HOUSING DEVELOPMENT PROGRAM AMENDMENT,"AN ACT STRENGTHENING THE BALANCED HOUSING DEVELOPMENT PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7279, ENTITLED AN ACT TO PROVIDE FOR A COMPREHENSIVE AND CONTINUING URBAN DEVELOPMENT AND HOUSING PROGRAM, ESTABLISH THE MECHANISM FOR ITS IMPLEMENTATION, AND FOR OTHER PURPOSES","AN ACT STRENGTHENING THE BALANCED HOUSING DEVELOPMENT PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7279, ENTITLED: 'AN ACT TO PROVIDE FOR A COMPREHENSIVE AND CONTINUING URBAN DEVELOPMENT AND HOUSING PROGRAM, ESTABLISH THE MECHANISM FOR ITS IMPLEMENTATION, AND FOR OTHER PURPOSES'",,2011-10-20,National,['Housing Projects'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5446,"['https://web.senate.gov.ph/lisdata/1262910677!.pdf', 'https://docs.congress.hrep.online/legisdocs/basic_15/HB05446.pdf']","[{'aliases': ['BH'], 'name_suffix': None, 'last_name': 'Herrera', 'id': '01K5ST47ZSXBWZT3JF7EHE41CQ', 'middle_name': 'Ramirez', 'first_name': 'Bernadette'}]"
01K6D88YF0M8QAH5RFC8W55K3Z,bill,HB,HBN-05433,5433,15,,,"AN ACT CONVERTING ELIZCO ROAD LOCATED IN IBAYO, TIPAS, TAGUIG CITY, FROM A CITY ROAD TO A NATIONAL ROAD",,2011-10-19,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Cerafica', 'id': '01K5ST43M0S5FGZ5QABBWB4B8G', 'middle_name': 'M', 'first_name': 'Arnel'}]"
01K6D88YF1DM5RC280DQ5EKWRG,bill,HB,HBN-05434,5434,15,,,"AN ACT CONVERTING RUJALE ROAD LOCATED IN CALZADA, TIPAS, TAGUIG CITY, FROM A CITY ROAD TO A NATIONAL ROAD",,2011-10-19,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Cerafica', 'id': '01K5ST43M0S5FGZ5QABBWB4B8G', 'middle_name': 'M', 'first_name': 'Arnel'}]"
01K6D88YF1DM5RC280DQ5EKWRH,bill,HB,HBN-05435,5435,15,,,"AN ACT DESIGNATING JUNE OF EVERY YEAR AS THE \""YOUTH'S WELFARE AWARENESS MONTH\"" TO PROMOTE AWARENESS OF CHARITIES BENEFITING CHILDREN AND YOUTH-SERVING ORGANIZATIONS THROUGHOUT THE PHILIPPINES AND RECOGNIZING EFFORTS MADE BY THESE CHARITIES AND ORGANIZATIONS ON BEHALF OF CHILDREN AND YOUTH AS A POSITIVE INVESTMENT IN THE FUTURE OF THE PHILIPPINES",,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05435.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRJ,bill,HB,HBN-05436,5436,15,,,"AN ACT MANDATING THE DEPARTMENT OF TRANSPORTATION AND COMMUNICATIONS TO EVALUATE, APPROVE AND ACCREDIT MOTOR VEHICLE ACCIDENT PREVENTION COURSES AND REQUIRING ALL LICENSED DRIVERS TO UNDERGO SUCH COURSES BEFORE THE ISSUANCE OF THEIR DRIVERS' LICENSES, AND FOR OTHER PURPOSES",,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05436.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRK,bill,HB,HBN-05437,5437,15,,,AN ACT PROVIDING FOR MANDATORY ANNUAL INSPECTION OF ALL PUBLIC AND PRIVATE SCHOOL BUILDINGS BY THE CITY OR MUNICIPAL ENGINEER OR BUILDING OFFICIAL AND FOR OTHER RELATED PURPOSES,,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05437.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRM,bill,HB,HBN-05438,5438,15,,,"AN ACT STRENGTHENING THE LITERACY PROGRAM FOR BLIND OR VISUALLY IMPAIRED STUDENTS; DETERMINING THE NEED FOR BRAILLE INSTRUCTION, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05438.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRN,bill,HB,HBN-05439,5439,15,,,"AN ACT TO PROTECT THE SAFETY, MORAL, AND WELL-BEING OF SCHOOL CHILDREN BY PROHIBITING LISTED SEX OFFENDERS FROM ENTRANCE TO SCHOOL PREMISES OR ACTIVITIES, AND FOR OTHER PURPOSES",,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05439.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRP,bill,HB,HBN-05440,5440,15,,,"AN ACT ESTABLISHING A PROGRAM FOR GIFTED AND TALENTED PUPILS ENROLLED IN PUBLIC ELEMENTARY SCHOOLS, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05440.pdf'],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Velarde', 'id': '01K5ST4G0HDZGMKQP315E23G1G', 'middle_name': 'M', 'first_name': 'Mariano Michael'}]"
01K6D88YF1DM5RC280DQ5EKWRQ,bill,HB,HBN-05441,5441,15,,,THE BARANGAY WORKERS ACT,,2011-10-19,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05441.pdf'],"[{'aliases': ['Toto'], 'name_suffix': 'Jr', 'last_name': 'Defensor', 'id': '01K5ST44NYNXF1PXQYCB1MEMSA', 'middle_name': 'R', 'first_name': 'Arthur'}]"
01K67YM014DGFRYQD7HT9MX1VR,bill,HB,HBN-05442,5442,15,"LAND TRANSPORTATION OFFICE (LTO) (MUNICIPALITY OF SANCHEZ MIRA, CAGAYAN)","AN ACT CONVERTING THE EXTENSION OFFICE OF THE LAND TRANSPORTATION OFFICE IN THE MUNICIPALITY OF SANCHEZ MIRA, CAGAYAN INTO A REGULAR DISTRICT OFFICE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES","AN ACT CONVERTING THE EXTENSION OFFICE OF THE LAND TRANSPORTATION OFFICE IN THE MUNICIPALITY OF SANCHEZ MIRA, CAGAYAN INTO A REGULAR DISTRICT OFFICE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",,2011-10-19,Local,['Land Transportation Office (LTO)'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5442,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Vargas-Alfonso', 'id': '01K5ST4FVK0DQ1JSH4XABQGV8D', 'middle_name': 'Aline', 'first_name': 'Baby'}]"
01K67YM013YT0TPKFS6C0SXVQE,bill,HB,HBN-05432,5432,15,AGOO-DAMORTIS PROTECTED LANDSCAPE AND SEASCAPE (ADPLS) ACT,"AN ACT ESTABLISHING THE AGOO-DAMORTIS PROTECTED LANDSCAPE AND SEASCAPE IN THE PROVINCE OF LA UNION AS A PROTECTED AREA, PROVIDING FOR ITS MANAGEMENT AND FOR OTHER PURPOSES","AN ACT ESTABLISHING THE AGOO-DAMORTIS PROTECTED LANDSCAPE AND SEASCAPE IN THE PROVINCE OF LA UNION AS A PROTECTED AREA, PROVIDING FOR ITS MANAGEMENT AND FOR OTHER PURPOSES",,2011-10-18,Local,"['Protected Landscape', 'Protected Area']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5432,[],"[{'aliases': ['Franny'], 'name_suffix': None, 'last_name': 'Eriguel', 'id': '01K5ST45T2FKV0X07YKXG23JWN', 'middle_name': 'C', 'first_name': 'Eufranio'}]"
01K6D88YF0M8QAH5RFC8W55K3W,bill,HB,HBN-05428,5428,15,,,AN ACT ESTABLISHING THE FOREIGN STUDENTS OFFICE TO PROMOTE LOCAL EDUCATION AND TOURISM AND APPROPRIATING FUNDS THEREFOR,,2011-10-17,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05428.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Cojuangco', 'id': '01K5ST43YBMRVNCH5N0FZD5ZBS', 'middle_name': 'S', 'first_name': 'Kimi'}]"
01K6D88YF0M8QAH5RFC8W55K3X,bill,HB,HBN-05429,5429,15,,,"AN ACT AMENDING SECTION 450 OF REPUBLIC ACT 7160 OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991, AS AMENDED BY REPUBLIC ACT NO. 9009, BY EXEMPTING CAPITAL TOWNS OF PROVINCES WITHOUT CITIES FROM THE INCOME REQUIREMENT SET FORTH THEREIN AND FOR OTHER PURPOSES",,2011-10-17,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05429.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Sarmiento', 'id': '01K5ST4DZDGGR8A5XXFF2PACKC', 'middle_name': 'V', 'first_name': 'Cesar'}]"
01K6D88YF0M8QAH5RFC8W55K3Y,bill,HB,HBN-05430,5430,15,,,"AN ACT AMENDING R.A. 8850, ENTITLED AN ACT PROVIDING FOR THE DEVELOPMENT, MANAGEMENT AND CONSERVATION OF THE FISHERIES AND AQUATIC RESOURCES, INTEGRATING ALL LAWS PERTINENT THERETO, AND FOR OTHER PURPOSES",,2011-10-17,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05430.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Ferriol', 'id': '01K5ST46BD4QJRP9GFVSX77BS9', 'middle_name': 'C', 'first_name': 'Abigail Faye'}]"
01K67YM013YT0TPKFS6C0SXVQD,bill,HB,HBN-05431,5431,15,NATIONAL INTERNAL REVENUE CODE (AMENDING SECTION 35(B)),"AN ACT GRANTING ADDITIONAL EXEMPTION TO AN INDIVIDUAL TAXPAYER, AMENDING FOR THE PURPOSE SECTION 35(B) OF THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED BY REPUBLIC ACT NO. 9504","AN ACT GRANTING ADDITIONAL EXEMPTION TO AN INDIVIDUAL TAXPAYER AMENDING FOR THE PURPOSE SECTION 35(B) OF THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED BY REPUBLIC ACT NO. 9504",,2011-10-17,National,"['National Internal Revenue Code (NIRC)', 'Taxes (Individual Income Tax)']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5431,"['https://web.senate.gov.ph/lisdata/1262610674!.pdf', 'https://docs.congress.hrep.online/legisdocs/basic_15/HB05431.pdf']","[{'aliases': ['Ding'], 'name_suffix': 'Jr', 'last_name': 'Ramos', 'id': '01K5ST4BXXWGVGBHV165J85TV3', 'middle_name': 'B', 'first_name': 'Deogracias'}]"
01K6D88YEY928Y0P85XHZFA6SN,bill,HB,HBN-05419,5419,15,,,"AN ACT SUBDIVIDING BARANGAY BAGONG SILANG (BARANGAY NO. 176) IN THE CITY OF CALOOCAN INTO FIVE (5) DISTINCT AND INDEPENDENT BARANGAYS TO BE KNOWN AS BARANGAY TIMOG SILANGAN - BAGONG SILANG, BARANGAY KANLURAN - BAGONG SILANG, BARANGAY BAGONG SILANG, BARANGAY HILAGA - SILANG - BAGONG SILANG AND BARANGAY BAGONG SILANG - HILAGA",,2011-10-13,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Malapitan', 'id': '01K5ST49E895TK8P4NZ8JP454X', 'middle_name': 'G', 'first_name': 'Oscar'}]"
01K67YM011V23C4QDT6C54SX8Z,bill,HB,HBN-05420,5420,15,BIAK-NA-BATO NATIONAL PARK (BNBNP),"AN ACT REINSTATING THE ORIGINAL AREA OF THE HISTORICAL BIAK-NA-BATO (BNBNP) IN THE MUNICIPALITY OF SAN MIGUEL, PROVINCE OF BULACAN, REPEALING FOR THE PURPOSE PRESIDENTIAL PROCLAMATION NOS. 401 AND 2204 AND FOR OTHER PURPOSES","AN ACT REINSTATING THE ORIGINAL AREA OF THE HISTORICAL BIAK-NA-BATO NATIONAL PARK (BNBNP) IN THE MUNICIPALITY OF SAN MIGUEL, PROVINCE OF BULACAN, REPEALING FOR THE PURPOSE PRESIDENTIAL PROCLAMATION NOS. 401 AND 2204, AND FOR OTHER PURPOSES",,2011-10-13,Local,['Parks'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5420,[],"[{'aliases': ['Jonjon'], 'name_suffix': None, 'last_name': 'Mendoza', 'id': '01K5ST4A0GTB5S9QF8FT6XCBPZ', 'middle_name': 'Roxas', 'first_name': 'Joselito Andrew'}]"
01K67YM0128N6463SSHG5KYH3M,bill,HB,HBN-05421,5421,15,ADOPT-A-WILDLIFE SPECIES ACT,"AN ACT ESTABLISHING AN ADOPT-A-WILDLIFE SPECIES PROGRAM, PROVIDING INCENTIVES THEREFOR AND FOR OTHER PURPOSES.","AN ACT ESTABLISHING AN 'ADOPT-A-WILDLIFE SPECIES PROGRAM', PROVIDING INCENTIVES THEREFOR, AND FOR OTHER PURPOSES",,2011-10-13,National,['Wildlife (Flora and Fauna)'],,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5421,"['https://web.senate.gov.ph/lisdata/1262510673!.pdf', 'https://docs.congress.hrep.online/legisdocs/basic_15/HB05421.pdf']","[{'aliases': None, 'name_suffix': None, 'last_name': 'Lagman', 'id': '01K5ST48J3CCA7HHRHY6TXK1P3', 'middle_name': 'C', 'first_name': 'Edcel'}]"
01K6D88YEZG2QTYGMA45P2AP2N,bill,HB,HBN-05422,5422,15,,,"AN ACT RENAMING EPIFANIO DE LOS SANTOS AVENUE TO CORY AQUINO AVENUE IN HONOR OF FORMER PRESIDENT CORAZON C. AQUINO, FIRST WOMAN PRESIDENT OF THE REPUBLIC OF THE PHILIPPINES, AN ICON OF DEMOCRACY AND A LEADING FIGURE OF THE 1986 EDSA PEOPLE POWER REVOLUTION THAT RESTORED DEMOCRACY IN THE PHILIPPINES, REPEALING FOR THE PURPOSE REPUBLIC ACT NO. 2140 AND FOR OTHER PURPOSES",,2011-10-13,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Relampagos', 'id': '01K5ST4C0NHYHKB5X41KX7ZDMG', 'middle_name': 'Lopez', 'first_name': 'Rene'}]"
01K6D88YEZG2QTYGMA45P2AP2P,bill,HB,HBN-05423,5423,15,,,AN ACT AMENDING CERTAIN PROVISIONS OF THE REPUBLIC ACT NO. 9344 OTHERWISE KNOWN AS THE JUVENILE JUSTICE AND WELFARE ACT OF 2006,,2011-10-13,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05423.pdf'],"[{'aliases': ['Toby'], 'name_suffix': None, 'last_name': 'Tiangco', 'id': '01K5ST4F8325Y9KZX1AETJDBDP', 'middle_name': 'M', 'first_name': 'Tobias Reynald'}]"
01K6D88YEZG2QTYGMA45P2AP2Q,bill,HB,HBN-05424,5424,15,,,"AN ACT CONVERTING A PARCEL OF TIMBERLAND LOCATED AT BARANGAY BALITE, MUNICIPALITY OF SAN ISIDRO, PROVINCE OF NORTHERN SAMAR AS ALIENABLE AND DISPOSABLE LAND FOR RESIDENTIAL PURPOSES",,2011-10-13,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Daza', 'id': '01K5ST44NPM1MAF76B2J4FANG0', 'middle_name': 'A', 'first_name': 'Raul'}]"
01K6D88YEZG2QTYGMA45P2AP2R,bill,HB,HBN-05425,5425,15,,,"AN ACT ESTABLISHING A NATIONAL ELEMENTARY SCHOOL IN BARANGAY TUMANA, IN THE SECOND DISTRICT, CITY OF MARIKINA, TO BE KNOWN AS TUMANA NATIONAL ELEMENTARY SCHOOL AND APPROPRIATING FUNDS THEREFOR",,2011-10-13,National,[],,,[],"[{'aliases': ['Miro'], 'name_suffix': None, 'last_name': 'Quimbo', 'id': '01K5ST4BRWEXWG4GCZTXR45KM3', 'middle_name': 'Saenz', 'first_name': 'Romero Federico'}]"
01K6D88YEZG2QTYGMA45P2AP2S,bill,HB,HBN-05426,5426,15,,,"AN ACT ESTABLISHING A NATIONAL HIGH SCHOOL IN BARANGAY TUMANA, IN THE SECOND DISTRICT, CITY OF MARIKINA, TO BE KNOWN AS TUMANA NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",,2011-10-13,National,[],,,[],"[{'aliases': ['Miro'], 'name_suffix': None, 'last_name': 'Quimbo', 'id': '01K5ST4BRWEXWG4GCZTXR45KM3', 'middle_name': 'Saenz', 'first_name': 'Romero Federico'}]"
01K6D88YEZG2QTYGMA45P2AP2T,bill,HB,HBN-05427,5427,15,,,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF THE POLYTECHNIC UNIVERSITY OF THE PHILIPPINES EXTENSION CAMPUS IN THE FIRST DISTRICT OF CALOOCAN CITY, AND APPROPRIATING FUNDS THEREFOR",,2011-10-13,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Malapitan', 'id': '01K5ST49E895TK8P4NZ8JP454X', 'middle_name': 'G', 'first_name': 'Oscar'}]"
01K6D88YEXBWVVANHZED2KTZ2Z,bill,HB,HBN-05412,5412,15,,,"AN ACT BANNING THE CATCHING, SALE, PURCHASE, POSSESSION AND TRADE OF ALL SHARKS AND RAYS, THEIR DERIVATIVES AND BY-PRODUCTS IN THE PHILIPPINES",,2011-10-12,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05412.pdf'],"[{'aliases': ['Aliah'], 'name_suffix': None, 'last_name': 'Dimaporo', 'id': '01K5ST455GER2Z8884XRG6JG06', 'middle_name': 'Q', 'first_name': 'Fatima Aliah'}]"
01K6D88YEY928Y0P85XHZFA6SF,bill,HB,HBN-05413,5413,15,,,"AN ACT DECLARING JUNE 22ND OF EVERY YEAR AS A SPECIAL NON-WORKING HOLIDAY IN THE MUNICIPALITY OF PIO DURAN, PROVINCE OF ALBAY TO COMMEMORATE THE FOUNDATION ANNIVERSARY OF THE MUNICIPALITY OF PIO DURAN",,2011-10-12,National,[],,,[],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Belmonte', 'id': '01K5ST41ZS0FMAK7XYSRTAJHQ3', 'middle_name': 'R', 'first_name': 'Feliciano'}]"
01K6D88YEY928Y0P85XHZFA6SG,bill,HB,HBN-05414,5414,15,,,"AN ACT INSTITUTIONALIZING THE BALIK SCIENTIST PROGRAM APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2011-10-12,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05414.pdf'],"[{'aliases': None, 'name_suffix': 'IV', 'last_name': 'Ledesma', 'id': '01K5ST48QWSX5WT5S97B2E1F36', 'middle_name': 'A', 'first_name': 'Julio'}]"
01K6D88YEY928Y0P85XHZFA6SH,bill,HB,HBN-05415,5415,15,,,"AN ACT PROVIDING FOR THE CONSTRUCTION OF A BRIDGE ACROSS THE CAGAYAN RIVER BETWEEN BARANGAY CENTRO, SOLANA, CAGAYAN TO BARANGAY BAGAY, TUGUEGARAO CITY, CAGAYAN AND APPROPRIATING FUNDS THEREFOR",,2011-10-12,National,[],,,[],"[{'aliases': ['Randy'], 'name_suffix': None, 'last_name': 'Ting', 'id': '01K5ST4F97YFY9VK9BW7M4RS2K', 'middle_name': 'Sera', 'first_name': 'Randolph'}]"
01K6D88YEY928Y0P85XHZFA6SJ,bill,HB,HBN-05416,5416,15,,,"AN ACT FURTHER STRENGTHENING THE HOUSING AND LAND USE REGULATORY BOARD, AND FOR OTHER PURPOSES",,2011-10-12,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05416.pdf'],"[{'aliases': ['Rgv'], 'name_suffix': None, 'last_name': 'Valencia', 'id': '01K5ST4FTC2J23Z59GK4JSTE4C', 'middle_name': 'G', 'first_name': 'Rodolfo'}]"
01K6D88YEY928Y0P85XHZFA6SK,bill,HB,HBN-05417,5417,15,,,"AN ACT PROVIDING FOR THE INCLUSION OF TOPICS OF GOOD GOVERNANCE, PUBLIC ETHICS AND ACCOUNTABILITY IN PUBLIC SERVICE IN THE SOCIAL SCIENCES CURRICULA IN PRIMARY AND SECONDARY EDUCATION",,2011-10-12,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05417.pdf'],"[{'aliases': ['Mong'], 'name_suffix': 'V', 'last_name': 'Palatino', 'id': '01K5ST4B69KR1VTQXTKPPFH17P', 'middle_name': 'de Vera', 'first_name': 'Raymond'}]"
01K6D88YEY928Y0P85XHZFA6SM,bill,HB,HBN-05418,5418,15,,,AN ACT ESTABLISHING A DISTRICT SKILLS AND TRAINING CENTER FOR OUT-OF- SCHOOL YOUTH IN THE FIRST DISTRICT OF DAVAO DEL NORTE AND APPROPRIATING FUNDS THEREFOR,,2011-10-12,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Del Rosario', 'id': '01K5ST44ZHR04D68C00V9FFYWD', 'middle_name': 'G', 'first_name': 'Anthony'}]"
01K6D88YEWAH78QYRFKPPBE81Z,bill,HB,HBN-05403,5403,15,,,AN ACT PROVIDING STIFFER PENALTIES FOR THE CRIME OF THEFT AND ROBBERY OF PORTABLE TELECOMMUNICATION DEVICES AND PORTABLE COMPUTERS,,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05403.pdf'],"[{'aliases': ['Ivy'], 'name_suffix': None, 'last_name': 'Arago', 'id': '01K5ST40YFWPZXP4KQGHXKMZRC', 'middle_name': 'R', 'first_name': 'Maria Evita'}]"
01K6D88YEWAH78QYRFKPPBE820,bill,HB,HBN-05404,5404,15,,,"AN ACT CHANGING THE NAME OF SAGAY NATIONAL HIGH SCHOOL TO \""EULALIO U. PABILLORE NATIONAL HIGH SCHOOL\"" IN THE MUNICIPALITY OF SAGAY, PROVINCE OF CAMIGUIN, AND FOR OTHER PURPOSES",,2011-10-11,National,[],,,[],"[{'aliases': ['Loloy'], 'name_suffix': None, 'last_name': 'Romualdo', 'id': '01K5ST4D7FNQR8PH4M5NY3QQVV', 'middle_name': 'Palarca', 'first_name': 'Pedro'}]"
01K6D88YEXBWVVANHZED2KTZ2S,bill,HB,HBN-05405,5405,15,,,AN ACT PROVIDING FOR INCENTIVES AND CREDIT FACILITIES FOR CONSUMERS OF SMALL SOLAR POWER SYSTEMS IN THE PHILIPPINES,,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05405.pdf'],"[{'aliases': ['Teddy'], 'name_suffix': None, 'last_name': 'Casiño', 'id': '01K5ST436BJC4XVJ6B44HTY3VP', 'middle_name': 'A', 'first_name': 'Teodoro'}]"
01K6D88YEXBWVVANHZED2KTZ2T,bill,HB,HBN-05406,5406,15,,,"AN ACT INSTITUTING A NATIONAL DAM SAFETY PROGRAM, ESTABLISHING THE NATIONAL DAM SAFETY AUTHORITY (NDSA), PENALIZING VIOLATIONS THEREFOR AND FOR OTHER PURPOSES",,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05406.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Sy-Alvarado', 'id': '01K5ST4EQ7QB9PD9HSH7YP0MYX', 'middle_name': 'R', 'first_name': 'Ma. Victoria'}]"
01K6D88YEXBWVVANHZED2KTZ2V,bill,HB,HBN-05407,5407,15,,,"AN ACT GRANTING THE LOCAL GOVERNMENT UNITS THE OPTION OF POSTING IN CONSPICUOUS PLACES ORDINANCES WITH PENAL SANCTIONS IN LIEU OF PUBLICATION IN A NEWSPAPER OF GENERAL CIRCULATION, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE \""LOCAL GOVERNMENT CODE OF 1991\""",,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05407.pdf'],"[{'aliases': ['Andy'], 'name_suffix': 'Jr', 'last_name': 'Salvacion', 'id': '01K5ST4DPY53MFA3J1QF3RPZV2', 'middle_name': 'D', 'first_name': 'Andres'}]"
01K6D88YEXBWVVANHZED2KTZ2W,bill,HB,HBN-05408,5408,15,,,"AN ACT CREATING THE HUMAN RESOURCE MANAGEMENT OFFICE IN THE LOCAL GOVERNMENT UNITS, AND DEFINING ITS FUNCTIONS",,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05408.pdf'],"[{'aliases': ['Andy'], 'name_suffix': 'Jr', 'last_name': 'Salvacion', 'id': '01K5ST4DPY53MFA3J1QF3RPZV2', 'middle_name': 'D', 'first_name': 'Andres'}]"
01K67YM011V23C4QDT6C54SX8Y,bill,HB,HBN-05409,5409,15,ALIENABLE AND DISPOSABLE LAND,"AN ACT RECLASSIFYING THE 15.6587 HECTARES OF LAND WITHIN LOT NO. 734E OF CAD 115, BAIS CADASTRE FROM TIMBERLAND FOR FISHPOND DEVELOPMENT INTO ALIENABLE AND DISPOSABLE LAND FOR SOCIALIZED HOUSING PROJECT","AN ACT RECLASSIFYING THE 15.6587 HECTARES OF LAND WITHIN LOT NO. 734E OF CAD 115, BAIS CADASTRE FROM TIMBERLAND FOR FISHPOND DEVELOPMENT INTO ALIENABLE AND DISPOSABLE LAND FOR SOCIALIZED HOUSING PROJECT",,2011-10-11,Local,"['Land Conversion', 'Reclassification']",,https://web.senate.gov.ph/lis/bill_res.aspx?congress=15&q=HBN-5409,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Arnaiz', 'id': '01K5ST411TAXTYF45KCMVCNBNT', 'middle_name': 'P', 'first_name': 'George'}]"
01K6D88YEXBWVVANHZED2KTZ2X,bill,HB,HBN-05410,5410,15,,,AN ACT GRANTING DISCOUNT PRIVILEGES AND OTHER BENEFITS TO PUBLIC SCHOOL TEACHERS AND FOR OTHER PURPOSES,,2011-10-11,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_15/HB05410.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Co', 'id': '01K5ST43V8Z14W6XSKGZV1CFTE', 'middle_name': 'S', 'first_name': 'Christopher'}]"
